year,state_fips,state_abbr,state_name,metric,value
1988,34,NJ,New Jersey,race_asian_alone,
1988,34,NJ,New Jersey,ethnicity_hispanic_or_latino,
1988,34,NJ,New Jersey,ethnicity_not_hispanic_or_latino,
1988,34,NJ,New Jersey,population_density_per_sq_mile,1041.1865568340354
1988,35,NM,New Mexico,population_total,1472634.0
1988,35,NM,New Mexico,population_adult_18_plus,
1988,35,NM,New Mexico,population_male,
1988,35,NM,New Mexico,population_female,
1988,35,NM,New Mexico,education_bachelors_or_higher_25_plus,
1988,35,NM,New Mexico,race_white_alone,
1988,35,NM,New Mexico,race_black_alone,
1988,35,NM,New Mexico,race_asian_alone,
1988,35,NM,New Mexico,ethnicity_hispanic_or_latino,
1988,35,NM,New Mexico,ethnicity_not_hispanic_or_latino,
1988,35,NM,New Mexico,population_density_per_sq_mile,12.140613851076871
1988,36,NY,New York,population_total,17903978.4
1988,36,NY,New York,population_adult_18_plus,
1988,36,NY,New York,population_male,
1988,36,NY,New York,population_female,
1988,36,NY,New York,education_bachelors_or_higher_25_plus,
1988,36,NY,New York,race_white_alone,
1988,36,NY,New York,race_black_alone,
1988,36,NY,New York,race_asian_alone,
1988,36,NY,New York,ethnicity_hispanic_or_latino,
1988,36,NY,New York,ethnicity_not_hispanic_or_latino,
1988,36,NY,New York,population_density_per_sq_mile,379.91398451823176
1988,37,NC,North Carolina,population_total,6479262.8
1988,37,NC,North Carolina,population_adult_18_plus,
1988,37,NC,North Carolina,population_male,
1988,37,NC,North Carolina,population_female,
1988,37,NC,North Carolina,education_bachelors_or_higher_25_plus,
1988,37,NC,North Carolina,race_white_alone,
1988,37,NC,North Carolina,race_black_alone,
1988,37,NC,North Carolina,race_asian_alone,
1988,37,NC,North Carolina,ethnicity_hispanic_or_latino,
1988,37,NC,North Carolina,ethnicity_not_hispanic_or_latino,
1988,37,NC,North Carolina,population_density_per_sq_mile,133.26905249526357
1988,38,ND,North Dakota,population_total,641583.4
1988,38,ND,North Dakota,population_adult_18_plus,
1988,38,ND,North Dakota,population_male,
1988,38,ND,North Dakota,population_female,
1988,38,ND,North Dakota,education_bachelors_or_higher_25_plus,
1988,38,ND,North Dakota,race_white_alone,
1988,38,ND,North Dakota,race_black_alone,
1988,38,ND,North Dakota,race_asian_alone,
1988,38,ND,North Dakota,ethnicity_hispanic_or_latino,
1988,38,ND,North Dakota,ethnicity_not_hispanic_or_latino,
1988,38,ND,North Dakota,population_density_per_sq_mile,9.298202339683018
1988,39,OH,Ohio,population_total,10837218.0
1988,39,OH,Ohio,population_adult_18_plus,
1988,39,OH,Ohio,population_male,
1988,39,OH,Ohio,population_female,
1988,39,OH,Ohio,education_bachelors_or_higher_25_plus,
1988,39,OH,Ohio,race_white_alone,
1988,39,OH,Ohio,race_black_alone,
1988,39,OH,Ohio,race_asian_alone,
1988,39,OH,Ohio,ethnicity_hispanic_or_latino,
1988,39,OH,Ohio,ethnicity_not_hispanic_or_latino,
1988,39,OH,Ohio,population_density_per_sq_mile,265.2235681776299
1988,40,OK,Oklahoma,population_total,3121526.0
1988,40,OK,Oklahoma,population_adult_18_plus,
1988,40,OK,Oklahoma,population_male,
1988,40,OK,Oklahoma,population_female,
1988,40,OK,Oklahoma,education_bachelors_or_higher_25_plus,
1988,40,OK,Oklahoma,race_white_alone,
1988,40,OK,Oklahoma,race_black_alone,
1988,40,OK,Oklahoma,race_asian_alone,
1988,40,OK,Oklahoma,ethnicity_hispanic_or_latino,
1988,40,OK,Oklahoma,ethnicity_not_hispanic_or_latino,
1988,40,OK,Oklahoma,population_density_per_sq_mile,45.50666434190754
1988,41,OR,Oregon,population_total,2800477.8
1988,41,OR,Oregon,population_adult_18_plus,
1988,41,OR,Oregon,population_male,
1988,41,OR,Oregon,population_female,
1988,41,OR,Oregon,education_bachelors_or_higher_25_plus,
1988,41,OR,Oregon,race_white_alone,
1988,41,OR,Oregon,race_black_alone,
1988,41,OR,Oregon,race_asian_alone,
1988,41,OR,Oregon,ethnicity_hispanic_or_latino,
1988,41,OR,Oregon,ethnicity_not_hispanic_or_latino,
1988,41,OR,Oregon,population_density_per_sq_mile,29.17528762186027
1988,42,PA,Pennsylvania,population_total,11878093.4
1988,42,PA,Pennsylvania,population_adult_18_plus,
1988,42,PA,Pennsylvania,population_male,
1988,42,PA,Pennsylvania,population_female,
1988,42,PA,Pennsylvania,education_bachelors_or_higher_25_plus,
1988,42,PA,Pennsylvania,race_white_alone,
1988,42,PA,Pennsylvania,race_black_alone,
1988,42,PA,Pennsylvania,race_asian_alone,
1988,42,PA,Pennsylvania,ethnicity_hispanic_or_latino,
1988,42,PA,Pennsylvania,ethnicity_not_hispanic_or_latino,
1988,42,PA,Pennsylvania,population_density_per_sq_mile,265.47556137649275
1988,44,RI,Rhode Island,population_total,992202.0
1988,44,RI,Rhode Island,population_adult_18_plus,
1988,44,RI,Rhode Island,population_male,
1988,44,RI,Rhode Island,population_female,
1988,44,RI,Rhode Island,education_bachelors_or_higher_25_plus,
1988,44,RI,Rhode Island,race_white_alone,
1988,44,RI,Rhode Island,race_black_alone,
1988,44,RI,Rhode Island,race_asian_alone,
1988,44,RI,Rhode Island,ethnicity_hispanic_or_latino,
1988,44,RI,Rhode Island,ethnicity_not_hispanic_or_latino,
1988,44,RI,Rhode Island,population_density_per_sq_mile,959.7527592110737
1988,45,SC,South Carolina,population_total,3413726.4
1988,45,SC,South Carolina,population_adult_18_plus,
1988,45,SC,South Carolina,population_male,
1988,45,SC,South Carolina,population_female,
1988,45,SC,South Carolina,education_bachelors_or_higher_25_plus,
1988,45,SC,South Carolina,race_white_alone,
1988,45,SC,South Carolina,race_black_alone,
1988,45,SC,South Carolina,race_asian_alone,
1988,45,SC,South Carolina,ethnicity_hispanic_or_latino,
1988,45,SC,South Carolina,ethnicity_not_hispanic_or_latino,
1988,45,SC,South Carolina,population_density_per_sq_mile,113.56110802476323
1988,46,SD,South Dakota,population_total,694956.8
1988,46,SD,South Dakota,population_adult_18_plus,
1988,46,SD,South Dakota,population_male,
1988,46,SD,South Dakota,population_female,
1988,46,SD,South Dakota,education_bachelors_or_higher_25_plus,
1988,46,SD,South Dakota,race_white_alone,
1988,46,SD,South Dakota,race_black_alone,
1988,46,SD,South Dakota,race_asian_alone,
1988,46,SD,South Dakota,ethnicity_hispanic_or_latino,
1988,46,SD,South Dakota,ethnicity_not_hispanic_or_latino,
1988,46,SD,South Dakota,population_density_per_sq_mile,9.166965216129586
1988,47,TN,Tennessee,population_total,4819972.0
1988,47,TN,Tennessee,population_adult_18_plus,
1988,47,TN,Tennessee,population_male,
1988,47,TN,Tennessee,population_female,
1988,47,TN,Tennessee,education_bachelors_or_higher_25_plus,
1988,47,TN,Tennessee,race_white_alone,
1988,47,TN,Tennessee,race_black_alone,
1988,47,TN,Tennessee,race_asian_alone,
1988,47,TN,Tennessee,ethnicity_hispanic_or_latino,
1988,47,TN,Tennessee,ethnicity_not_hispanic_or_latino,
1988,47,TN,Tennessee,population_density_per_sq_mile,116.89059510269213
1988,48,TX,Texas,population_total,16435046.2
1988,48,TX,Texas,population_adult_18_plus,
1988,48,TX,Texas,population_male,
1988,48,TX,Texas,population_female,
1988,48,TX,Texas,education_bachelors_or_higher_25_plus,
1988,48,TX,Texas,race_white_alone,
1988,48,TX,Texas,race_black_alone,
1988,48,TX,Texas,race_asian_alone,
1988,48,TX,Texas,ethnicity_hispanic_or_latino,
1988,48,TX,Texas,ethnicity_not_hispanic_or_latino,
1988,48,TX,Texas,population_density_per_sq_mile,62.9136723103026
1988,49,UT,Utah,population_total,1670487.4
1988,49,UT,Utah,population_adult_18_plus,
1988,49,UT,Utah,population_male,
1988,49,UT,Utah,population_female,
1988,49,UT,Utah,education_bachelors_or_higher_25_plus,
1988,49,UT,Utah,race_white_alone,
1988,49,UT,Utah,race_black_alone,
1988,49,UT,Utah,race_asian_alone,
1988,49,UT,Utah,ethnicity_hispanic_or_latino,
1988,49,UT,Utah,ethnicity_not_hispanic_or_latino,
1988,49,UT,Utah,population_density_per_sq_mile,20.32974474020934
1988,50,VT,Vermont,population_total,552497.6
1988,50,VT,Vermont,population_adult_18_plus,
1988,50,VT,Vermont,population_male,
1988,50,VT,Vermont,population_female,
1988,50,VT,Vermont,education_bachelors_or_higher_25_plus,
1988,50,VT,Vermont,race_white_alone,
1988,50,VT,Vermont,race_black_alone,
1988,50,VT,Vermont,race_asian_alone,
1988,50,VT,Vermont,ethnicity_hispanic_or_latino,
1988,50,VT,Vermont,ethnicity_not_hispanic_or_latino,
1988,50,VT,Vermont,population_density_per_sq_mile,59.94553341449071
1988,51,VA,Virginia,population_total,6019250.0
1988,51,VA,Virginia,population_adult_18_plus,
1988,51,VA,Virginia,population_male,
1988,51,VA,Virginia,population_female,
1988,51,VA,Virginia,education_bachelors_or_higher_25_plus,
1988,51,VA,Virginia,race_white_alone,
1988,51,VA,Virginia,race_black_alone,
1988,51,VA,Virginia,race_asian_alone,
1988,51,VA,Virginia,ethnicity_hispanic_or_latino,
1988,51,VA,Virginia,ethnicity_not_hispanic_or_latino,
1988,51,VA,Virginia,population_density_per_sq_mile,152.42431708816062
1988,53,WA,Washington,population_total,4719784.8
1988,53,WA,Washington,population_adult_18_plus,
1988,53,WA,Washington,population_male,
1988,53,WA,Washington,population_female,
1988,53,WA,Washington,education_bachelors_or_higher_25_plus,
1988,53,WA,Washington,race_white_alone,
1988,53,WA,Washington,race_black_alone,
1988,53,WA,Washington,race_asian_alone,
1988,53,WA,Washington,ethnicity_hispanic_or_latino,
1988,53,WA,Washington,ethnicity_not_hispanic_or_latino,
1988,53,WA,Washington,population_density_per_sq_mile,71.02171196613915
1988,54,WV,West Virginia,population_total,1824710.4
1988,54,WV,West Virginia,population_adult_18_plus,
1988,54,WV,West Virginia,population_male,
1988,54,WV,West Virginia,population_female,
1988,54,WV,West Virginia,education_bachelors_or_higher_25_plus,
1988,54,WV,West Virginia,race_white_alone,
1988,54,WV,West Virginia,race_black_alone,
1988,54,WV,West Virginia,race_asian_alone,
1988,54,WV,West Virginia,ethnicity_hispanic_or_latino,
1988,54,WV,West Virginia,ethnicity_not_hispanic_or_latino,
1988,54,WV,West Virginia,population_density_per_sq_mile,75.90874694912807
1988,55,WI,Wisconsin,population_total,4854568.6
1988,55,WI,Wisconsin,population_adult_18_plus,
1988,55,WI,Wisconsin,population_male,
1988,55,WI,Wisconsin,population_female,
1988,55,WI,Wisconsin,education_bachelors_or_higher_25_plus,
1988,55,WI,Wisconsin,race_white_alone,
1988,55,WI,Wisconsin,race_black_alone,
1988,55,WI,Wisconsin,race_asian_alone,
1988,55,WI,Wisconsin,ethnicity_hispanic_or_latino,
1988,55,WI,Wisconsin,ethnicity_not_hispanic_or_latino,
1988,55,WI,Wisconsin,population_density_per_sq_mile,89.63747788868822
1988,56,WY,Wyoming,population_total,456781.8
1988,56,WY,Wyoming,population_adult_18_plus,
1988,56,WY,Wyoming,population_male,
1988,56,WY,Wyoming,population_female,
1988,56,WY,Wyoming,education_bachelors_or_higher_25_plus,
1988,56,WY,Wyoming,race_white_alone,
1988,56,WY,Wyoming,race_black_alone,
1988,56,WY,Wyoming,race_asian_alone,
1988,56,WY,Wyoming,ethnicity_hispanic_or_latino,
1988,56,WY,Wyoming,ethnicity_not_hispanic_or_latino,
1988,56,WY,Wyoming,population_density_per_sq_mile,4.704573361207599
1992,01,AL,Alabama,population_total,3937400.0
1992,01,AL,Alabama,population_adult_18_plus,
1992,01,AL,Alabama,population_male,
1992,01,AL,Alabama,population_female,
1992,01,AL,Alabama,education_bachelors_or_higher_25_plus,
1992,01,AL,Alabama,race_white_alone,
1992,01,AL,Alabama,race_black_alone,
1992,01,AL,Alabama,race_asian_alone,
1992,01,AL,Alabama,ethnicity_hispanic_or_latino,
1992,01,AL,Alabama,ethnicity_not_hispanic_or_latino,
1992,01,AL,Alabama,population_density_per_sq_mile,77.74458178078808
1992,02,AK,Alaska,population_total,698100.0
1992,02,AK,Alaska,population_adult_18_plus,
1992,02,AK,Alaska,population_male,
1992,02,AK,Alaska,population_female,
1992,02,AK,Alaska,education_bachelors_or_higher_25_plus,
1992,02,AK,Alaska,race_white_alone,
1992,02,AK,Alaska,race_black_alone,
1992,02,AK,Alaska,race_asian_alone,
1992,02,AK,Alaska,ethnicity_hispanic_or_latino,
1992,02,AK,Alaska,ethnicity_not_hispanic_or_latino,
1992,02,AK,Alaska,population_density_per_sq_mile,1.2233612046243791
1992,04,AZ,Arizona,population_total,3693800.0
1992,04,AZ,Arizona,population_adult_18_plus,
1992,04,AZ,Arizona,population_male,
1992,04,AZ,Arizona,population_female,
1992,04,AZ,Arizona,education_bachelors_or_higher_25_plus,
1992,04,AZ,Arizona,race_white_alone,
1992,04,AZ,Arizona,race_black_alone,
1992,04,AZ,Arizona,race_asian_alone,
1992,04,AZ,Arizona,ethnicity_hispanic_or_latino,
1992,04,AZ,Arizona,ethnicity_not_hispanic_or_latino,
1992,04,AZ,Arizona,population_density_per_sq_mile,32.517539646432276
1992,05,AR,Arkansas,population_total,2584600.0
1992,05,AR,Arkansas,population_adult_18_plus,
1992,05,AR,Arkansas,population_male,
1992,05,AR,Arkansas,population_female,
1992,05,AR,Arkansas,education_bachelors_or_higher_25_plus,
1992,05,AR,Arkansas,race_white_alone,
1992,05,AR,Arkansas,race_black_alone,
1992,05,AR,Arkansas,race_asian_alone,
1992,05,AR,Arkansas,ethnicity_hispanic_or_latino,
1992,05,AR,Arkansas,ethnicity_not_hispanic_or_latino,
1992,05,AR,Arkansas,population_density_per_sq_mile,49.669955960817504
1992,06,CA,California,population_total,24382500.0
1992,06,CA,California,population_adult_18_plus,
1992,06,CA,California,population_male,
1992,06,CA,California,population_female,
1992,06,CA,California,education_bachelors_or_higher_25_plus,
1992,06,CA,California,race_white_alone,
1992,06,CA,California,race_black_alone,
1992,06,CA,California,race_asian_alone,
1992,06,CA,California,ethnicity_hispanic_or_latino,
1992,06,CA,California,ethnicity_not_hispanic_or_latino,
1992,06,CA,California,population_density_per_sq_mile,156.51959227938104
1992,08,CO,Colorado,population_total,3806000.0
1992,08,CO,Colorado,population_adult_18_plus,
1992,08,CO,Colorado,population_male,
1992,08,CO,Colorado,population_female,
1992,08,CO,Colorado,education_bachelors_or_higher_25_plus,
1992,08,CO,Colorado,race_white_alone,
1992,08,CO,Colorado,race_black_alone,
1992,08,CO,Colorado,race_asian_alone,
1992,08,CO,Colorado,ethnicity_hispanic_or_latino,
1992,08,CO,Colorado,ethnicity_not_hispanic_or_latino,
1992,08,CO,Colorado,population_density_per_sq_mile,36.72260318680024
1992,09,CT,Connecticut,population_total,3469300.0
1992,09,CT,Connecticut,population_adult_18_plus,
1992,09,CT,Connecticut,population_male,
1992,09,CT,Connecticut,population_female,
1992,09,CT,Connecticut,education_bachelors_or_higher_25_plus,
1992,09,CT,Connecticut,race_white_alone,
1992,09,CT,Connecticut,race_black_alone,
1992,09,CT,Connecticut,race_asian_alone,
1992,09,CT,Connecticut,ethnicity_hispanic_or_latino,
1992,09,CT,Connecticut,ethnicity_not_hispanic_or_latino,
1992,09,CT,Connecticut,population_density_per_sq_mile,716.4481781610621
1992,10,DE,Delaware,population_total,728200.0
1992,10,DE,Delaware,population_adult_18_plus,
1992,10,DE,Delaware,population_male,
1992,10,DE,Delaware,population_female,
1992,10,DE,Delaware,education_bachelors_or_higher_25_plus,
1992,10,DE,Delaware,race_white_alone,
1992,10,DE,Delaware,race_black_alone,
1992,10,DE,Delaware,race_asian_alone,
1992,10,DE,Delaware,ethnicity_hispanic_or_latino,
1992,10,DE,Delaware,ethnicity_not_hispanic_or_latino,
1992,10,DE,Delaware,population_density_per_sq_mile,373.71570509201763
1992,11,DC,District of Columbia,population_total,92100.0
1992,11,DC,District of Columbia,population_adult_18_plus,
1992,11,DC,District of Columbia,population_male,
1992,11,DC,District of Columbia,population_female,
1992,11,DC,District of Columbia,education_bachelors_or_higher_25_plus,
1992,11,DC,District of Columbia,race_white_alone,
1992,11,DC,District of Columbia,race_black_alone,
1992,11,DC,District of Columbia,race_asian_alone,
1992,11,DC,District of Columbia,ethnicity_hispanic_or_latino,
1992,11,DC,District of Columbia,ethnicity_not_hispanic_or_latino,
1992,11,DC,District of Columbia,population_density_per_sq_mile,1508.5995085995087
1992,12,FL,Florida,population_total,11594000.0
1992,12,FL,Florida,population_adult_18_plus,
1992,12,FL,Florida,population_male,
1992,12,FL,Florida,population_female,
1992,12,FL,Florida,education_bachelors_or_higher_25_plus,
1992,12,FL,Florida,race_white_alone,
1992,12,FL,Florida,race_black_alone,
1992,12,FL,Florida,race_asian_alone,
1992,12,FL,Florida,ethnicity_hispanic_or_latino,
1992,12,FL,Florida,ethnicity_not_hispanic_or_latino,
1992,12,FL,Florida,population_density_per_sq_mile,216.20609584080188
1992,13,GA,Georgia,population_total,6462100.0
1992,13,GA,Georgia,population_adult_18_plus,
1992,13,GA,Georgia,population_male,
1992,13,GA,Georgia,population_female,
1992,13,GA,Georgia,education_bachelors_or_higher_25_plus,
1992,13,GA,Georgia,race_white_alone,
1992,13,GA,Georgia,race_black_alone,
1992,13,GA,Georgia,race_asian_alone,
1992,13,GA,Georgia,ethnicity_hispanic_or_latino,
1992,13,GA,Georgia,ethnicity_not_hispanic_or_latino,
1992,13,GA,Georgia,population_density_per_sq_mile,112.35798766515474
1992,15,HI,Hawaii,population_total,476400.0
1992,15,HI,Hawaii,population_adult_18_plus,
1992,15,HI,Hawaii,population_male,
1992,15,HI,Hawaii,population_female,
1992,15,HI,Hawaii,education_bachelors_or_higher_25_plus,
1992,15,HI,Hawaii,race_white_alone,
1992,15,HI,Hawaii,race_black_alone,
1992,15,HI,Hawaii,race_asian_alone,
1992,15,HI,Hawaii,ethnicity_hispanic_or_latino,
1992,15,HI,Hawaii,ethnicity_not_hispanic_or_latino,
1992,15,HI,Hawaii,population_density_per_sq_mile,74.1752210543033
1992,16,ID,Idaho,population_total,1476800.0
1992,16,ID,Idaho,population_adult_18_plus,
1992,16,ID,Idaho,population_male,
1992,16,ID,Idaho,population_female,
1992,16,ID,Idaho,education_bachelors_or_higher_25_plus,
1992,16,ID,Idaho,race_white_alone,
1992,16,ID,Idaho,race_black_alone,
1992,16,ID,Idaho,race_asian_alone,
1992,16,ID,Idaho,ethnicity_hispanic_or_latino,
1992,16,ID,Idaho,ethnicity_not_hispanic_or_latino,
1992,16,ID,Idaho,population_density_per_sq_mile,17.86960608457183
1992,17,IL,Illinois,population_total,11633400.0
1992,17,IL,Illinois,population_adult_18_plus,
1992,17,IL,Illinois,population_male,
1992,17,IL,Illinois,population_female,
1992,17,IL,Illinois,education_bachelors_or_higher_25_plus,
1992,17,IL,Illinois,race_white_alone,
1992,17,IL,Illinois,race_black_alone,
1992,17,IL,Illinois,race_asian_alone,
1992,17,IL,Illinois,ethnicity_hispanic_or_latino,
1992,17,IL,Illinois,ethnicity_not_hispanic_or_latino,
1992,17,IL,Illinois,population_density_per_sq_mile,209.5393409058856
1992,18,IN,Indiana,population_total,7077600.0
1992,18,IN,Indiana,population_adult_18_plus,
1992,18,IN,Indiana,population_male,
1992,18,IN,Indiana,population_female,
1992,18,IN,Indiana,education_bachelors_or_higher_25_plus,
1992,18,IN,Indiana,race_white_alone,
1992,18,IN,Indiana,race_black_alone,
1992,18,IN,Indiana,race_asian_alone,
1992,18,IN,Indiana,ethnicity_hispanic_or_latino,
1992,18,IN,Indiana,ethnicity_not_hispanic_or_latino,
1992,18,IN,Indiana,population_density_per_sq_mile,197.55424186438327
1992,19,IA,Iowa,population_total,3517700.0
1992,19,IA,Iowa,population_adult_18_plus,
1992,19,IA,Iowa,population_male,
1992,19,IA,Iowa,population_female,
1992,19,IA,Iowa,education_bachelors_or_higher_25_plus,
1992,19,IA,Iowa,race_white_alone,
1992,19,IA,Iowa,race_black_alone,
1992,19,IA,Iowa,race_asian_alone,
1992,19,IA,Iowa,ethnicity_hispanic_or_latino,
1992,19,IA,Iowa,ethnicity_not_hispanic_or_latino,
1992,19,IA,Iowa,population_density_per_sq_mile,62.976740838636005
1992,20,KS,Kansas,population_total,3023200.0
1992,20,KS,Kansas,population_adult_18_plus,
1992,20,KS,Kansas,population_male,
1992,20,KS,Kansas,population_female,
1992,20,KS,Kansas,education_bachelors_or_higher_25_plus,
1992,20,KS,Kansas,race_white_alone,
1992,20,KS,Kansas,race_black_alone,
1992,20,KS,Kansas,race_asian_alone,
1992,20,KS,Kansas,ethnicity_hispanic_or_latino,
1992,20,KS,Kansas,ethnicity_not_hispanic_or_latino,
1992,20,KS,Kansas,population_density_per_sq_mile,36.97709553182828
1992,21,KY,Kentucky,population_total,4684800.0
1992,21,KY,Kentucky,population_adult_18_plus,
1992,21,KY,Kentucky,population_male,
1992,21,KY,Kentucky,population_female,
1992,21,KY,Kentucky,education_bachelors_or_higher_25_plus,
1992,21,KY,Kentucky,race_white_alone,
1992,21,KY,Kentucky,race_black_alone,
1992,21,KY,Kentucky,race_asian_alone,
1992,21,KY,Kentucky,ethnicity_hispanic_or_latino,
1992,21,KY,Kentucky,ethnicity_not_hispanic_or_latino,
1992,21,KY,Kentucky,population_density_per_sq_mile,118.64356129233553
1992,22,LA,Louisiana,population_total,3850400.0
1992,22,LA,Louisiana,population_adult_18_plus,
1992,22,LA,Louisiana,population_male,
1992,22,LA,Louisiana,population_female,
1992,22,LA,Louisiana,education_bachelors_or_higher_25_plus,
1992,22,LA,Louisiana,race_white_alone,
1992,22,LA,Louisiana,race_black_alone,
1992,22,LA,Louisiana,race_asian_alone,
1992,22,LA,Louisiana,ethnicity_hispanic_or_latino,
1992,22,LA,Louisiana,ethnicity_not_hispanic_or_latino,
1992,22,LA,Louisiana,population_density_per_sq_mile,89.1215839310803
1992,23,ME,Maine,population_total,1534100.0
1992,23,ME,Maine,population_adult_18_plus,
1992,23,ME,Maine,population_male,
1992,23,ME,Maine,population_female,
1992,23,ME,Maine,education_bachelors_or_higher_25_plus,
1992,23,ME,Maine,race_white_alone,
1992,23,ME,Maine,race_black_alone,
1992,23,ME,Maine,race_asian_alone,
1992,23,ME,Maine,ethnicity_hispanic_or_latino,
1992,23,ME,Maine,ethnicity_not_hispanic_or_latino,
1992,23,ME,Maine,population_density_per_sq_mile,49.73912975814223
1992,24,MD,Maryland,population_total,4846000.0
1992,24,MD,Maryland,population_adult_18_plus,
1992,24,MD,Maryland,population_male,
1992,24,MD,Maryland,population_female,
1992,24,MD,Maryland,education_bachelors_or_higher_25_plus,
1992,24,MD,Maryland,race_white_alone,
1992,24,MD,Maryland,race_black_alone,
1992,24,MD,Maryland,race_asian_alone,
1992,24,MD,Maryland,ethnicity_hispanic_or_latino,
1992,24,MD,Maryland,ethnicity_not_hispanic_or_latino,
1992,24,MD,Maryland,population_density_per_sq_mile,499.22787599451533
1992,25,MA,Massachusetts,population_total,6372600.0
1992,25,MA,Massachusetts,population_adult_18_plus,
1992,25,MA,Massachusetts,population_male,
1992,25,MA,Massachusetts,population_female,
1992,25,MA,Massachusetts,education_bachelors_or_higher_25_plus,
1992,25,MA,Massachusetts,race_white_alone,
1992,25,MA,Massachusetts,race_black_alone,
1992,25,MA,Massachusetts,race_asian_alone,
1992,25,MA,Massachusetts,ethnicity_hispanic_or_latino,
1992,25,MA,Massachusetts,ethnicity_not_hispanic_or_latino,
1992,25,MA,Massachusetts,population_density_per_sq_mile,816.9937154329582
1992,26,MI,Michigan,population_total,10586000.0
1992,26,MI,Michigan,population_adult_18_plus,
1992,26,MI,Michigan,population_male,
1992,26,MI,Michigan,population_female,
1992,26,MI,Michigan,education_bachelors_or_higher_25_plus,
1992,26,MI,Michigan,race_white_alone,
1992,26,MI,Michigan,race_black_alone,
1992,26,MI,Michigan,race_asian_alone,
1992,26,MI,Michigan,ethnicity_hispanic_or_latino,
1992,26,MI,Michigan,ethnicity_not_hispanic_or_latino,
1992,26,MI,Michigan,population_density_per_sq_mile,187.2339221314882
1992,27,MN,Minnesota,population_total,5592500.0
1992,27,MN,Minnesota,population_adult_18_plus,
1992,27,MN,Minnesota,population_male,
1992,27,MN,Minnesota,population_female,
1992,27,MN,Minnesota,education_bachelors_or_higher_25_plus,
1992,27,MN,Minnesota,race_white_alone,
1992,27,MN,Minnesota,race_black_alone,
1992,27,MN,Minnesota,race_asian_alone,
1992,27,MN,Minnesota,ethnicity_hispanic_or_latino,
1992,27,MN,Minnesota,ethnicity_not_hispanic_or_latino,
1992,27,MN,Minnesota,population_density_per_sq_mile,70.23394402433152
1992,28,MS,Mississippi,population_total,2165600.0
1992,28,MS,Mississippi,population_adult_18_plus,
1992,28,MS,Mississippi,population_male,
1992,28,MS,Mississippi,population_female,
1992,28,MS,Mississippi,education_bachelors_or_higher_25_plus,
1992,28,MS,Mississippi,race_white_alone,
1992,28,MS,Mississippi,race_black_alone,
1992,28,MS,Mississippi,race_asian_alone,
1992,28,MS,Mississippi,ethnicity_hispanic_or_latino,
1992,28,MS,Mississippi,ethnicity_not_hispanic_or_latino,
1992,28,MS,Mississippi,population_density_per_sq_mile,46.151941243651606
1992,29,MO,Missouri,population_total,6034800.0
1992,29,MO,Missouri,population_adult_18_plus,
1992,29,MO,Missouri,population_male,
1992,29,MO,Missouri,population_female,
1992,29,MO,Missouri,education_bachelors_or_higher_25_plus,
1992,29,MO,Missouri,race_white_alone,
1992,29,MO,Missouri,race_black_alone,
1992,29,MO,Missouri,race_asian_alone,
1992,29,MO,Missouri,ethnicity_hispanic_or_latino,
1992,29,MO,Missouri,ethnicity_not_hispanic_or_latino,
1992,29,MO,Missouri,population_density_per_sq_mile,87.78973755599236
1992,30,MT,Montana,population_total,962100.0
1992,30,MT,Montana,population_adult_18_plus,
1992,30,MT,Montana,population_male,
1992,30,MT,Montana,population_female,
1992,30,MT,Montana,education_bachelors_or_higher_25_plus,
1992,30,MT,Montana,race_white_alone,
1992,30,MT,Montana,race_black_alone,
1992,30,MT,Montana,race_asian_alone,
1992,30,MT,Montana,ethnicity_hispanic_or_latino,
1992,30,MT,Montana,ethnicity_not_hispanic_or_latino,
1992,30,MT,Montana,population_density_per_sq_mile,6.610290369079699
1992,31,NE,Nebraska,population_total,1987100.0
1992,31,NE,Nebraska,population_adult_18_plus,
1992,31,NE,Nebraska,population_male,
1992,31,NE,Nebraska,population_female,
1992,31,NE,Nebraska,education_bachelors_or_higher_25_plus,
1992,31,NE,Nebraska,race_white_alone,
1992,31,NE,Nebraska,race_black_alone,
1992,31,NE,Nebraska,race_asian_alone,
1992,31,NE,Nebraska,ethnicity_hispanic_or_latino,
1992,31,NE,Nebraska,ethnicity_not_hispanic_or_latino,
1992,31,NE,Nebraska,population_density_per_sq_mile,25.86555767540346
1992,32,NV,Nevada,population_total,1424800.0
1992,32,NV,Nevada,population_adult_18_plus,
1992,32,NV,Nevada,population_male,
1992,32,NV,Nevada,population_female,
1992,32,NV,Nevada,education_bachelors_or_higher_25_plus,
1992,32,NV,Nevada,race_white_alone,
1992,32,NV,Nevada,race_black_alone,
1992,32,NV,Nevada,race_asian_alone,
1992,32,NV,Nevada,ethnicity_hispanic_or_latino,
1992,32,NV,Nevada,ethnicity_not_hispanic_or_latino,
1992,32,NV,Nevada,population_density_per_sq_mile,12.97854513861119
1992,33,NH,New Hampshire,population_total,1528600.0
1992,33,NH,New Hampshire,population_adult_18_plus,
1992,33,NH,New Hampshire,population_male,
1992,33,NH,New Hampshire,population_female,
1992,33,NH,New Hampshire,education_bachelors_or_higher_25_plus,
1992,33,NH,New Hampshire,race_white_alone,
1992,33,NH,New Hampshire,race_black_alone,
1992,33,NH,New Hampshire,race_asian_alone,
1992,33,NH,New Hampshire,ethnicity_hispanic_or_latino,
1992,33,NH,New Hampshire,ethnicity_not_hispanic_or_latino,
